epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,947.675,0.61514,0.52244,0.88358,0.88936,0.9069,0.9289,0.78016,0.68524,0.66827,0.97733,0.000132098,0.000132098,0.000132098
180,952.875,0.6434,0.58454,0.86993,0.88901,0.9095,0.92979,0.77808,0.68852,0.66044,0.9754,0.000126598,0.000126598,0.000126598
181,958.069,0.67404,0.59266,0.90565,0.88813,0.9113,0.93129,0.7782,0.69689,0.66576,0.97667,0.000121099,0.000121099,0.000121099
182,963.227,0.64848,0.54797,0.89726,0.88871,0.91541,0.93131,0.78152,0.70507,0.66785,0.97878,0.0001156,0.0001156,0.0001156
183,968.349,0.65255,0.54228,0.8969,0.88651,0.91611,0.92906,0.7766,0.7022,0.67161,0.98059,0.0001101,0.0001101,0.0001101
184,973.562,0.65044,0.54773,0.88785,0.90303,0.89428,0.93025,0.77713,0.69329,0.66371,0.97836,0.000104601,0.000104601,0.000104601
185,979.639,0.59788,0.54372,0.88076,0.88417,0.91419,0.92699,0.77547,0.69356,0.65532,0.98097,9.91012e-05,9.91012e-05,9.91012e-05
186,985.633,0.65805,0.54187,0.8971,0.86899,0.93802,0.92739,0.77618,0.69311,0.66099,0.97936,9.36017e-05,9.36017e-05,9.36017e-05
187,991.372,0.62382,0.53096,0.89095,0.89408,0.90288,0.92737,0.77122,0.69958,0.65495,0.98184,8.81023e-05,8.81023e-05,8.81023e-05
188,997.731,0.62505,0.53173,0.88169,0.8717,0.92777,0.92659,0.76959,0.69746,0.65599,0.97844,8.26028e-05,8.26028e-05,8.26028e-05
189,1004.71,0.64961,0.55305,0.88243,0.92391,0.87647,0.92681,0.77642,0.6961,0.65605,0.97947,7.71034e-05,7.71034e-05,7.71034e-05
190,1011.47,0.618,0.54324,0.90192,0.9063,0.89941,0.93021,0.78126,0.69699,0.65644,0.98208,7.1604e-05,7.1604e-05,7.1604e-05
191,1017.06,0.62137,0.56662,0.89588,0.93946,0.86668,0.93041,0.7792,0.70564,0.65546,0.98647,6.61045e-05,6.61045e-05,6.61045e-05
192,1022.68,0.64529,0.57074,0.89971,0.93633,0.8678,0.93178,0.77572,0.71029,0.66001,0.99261,6.06051e-05,6.06051e-05,6.06051e-05
193,1028.67,0.60758,0.518,0.88425,0.9379,0.86297,0.92981,0.77526,0.69975,0.66133,0.99078,5.51056e-05,5.51056e-05,5.51056e-05
194,1034.8,0.60188,0.52618,0.88233,0.94432,0.87078,0.9339,0.77223,0.69734,0.65925,0.98979,4.96062e-05,4.96062e-05,4.96062e-05
195,1040.98,0.63436,0.53281,0.87775,0.94313,0.87549,0.93762,0.77942,0.70187,0.65808,0.9885,4.41067e-05,4.41067e-05,4.41067e-05
196,1047.14,0.60643,0.54252,0.8854,0.94543,0.8732,0.93776,0.78061,0.70794,0.65322,0.98985,3.86073e-05,3.86073e-05,3.86073e-05
197,1053.35,0.61066,0.55201,0.8952,0.9441,0.86998,0.93523,0.77816,0.71121,0.65948,0.99159,3.31078e-05,3.31078e-05,3.31078e-05
198,1059.7,0.59732,0.52406,0.88146,0.93627,0.88834,0.93615,0.77896,0.71057,0.65987,0.99186,2.76084e-05,2.76084e-05,2.76084e-05
199,1065.89,0.60521,0.53997,0.88496,0.93475,0.88726,0.93435,0.77962,0.71031,0.66291,0.99297,2.21089e-05,2.21089e-05,2.21089e-05
200,1071.12,0.60886,0.53456,0.87575,0.93682,0.88694,0.93563,0.77528,0.71419,0.66109,0.99423,1.66095e-05,1.66095e-05,1.66095e-05
